Customer_ID,Gender,Age,L_O_S,Tariff,Handset
K260960,1,20,16.4,Play 100,S80
K260970,0,28,55.366667,Play 100,S80
K260980,0,41,20.866667,Play 100,S80
K260990,0,20,31.9,Play 100,BS210
K261000,0,45,47.4,Play 100,S80
K261010,1,31,13.133333,Play 100,S80
K261020,1,17,28.933333,Play 100,BS210
K261030,1,21,16.966667,Play 100,BS210
K261040,0,25,24.9,Play 100,S80
K261050,1,14,40.933333,Play 100,BS210
K261060,0,57,52.5,Play 100,S80
K261070,1,35,50.2,Play 100,BS210
K261080,1,29,14.233333,Play 100,BS210
K261090,1,14,38.466667,Play 100,S80
K261100,1,42,10.066667,Play 100,S80
K261110,1,17,56.366667,Play 100,BS210
K261120,0,18,14.966667,Play 100,BS210
K261130,1,22,15.9,Play 100,BS210
K261140,1,22,33.5,Play 100,S80
K261150,0,53,52.666667,Play 100,S80
K261160,1,26,28.733333,Play 100,S80
K261170,0,39,41,Play 100,BS210
K261180,0,31,11.166667,Play 100,BS210
K261190,0,34,46,Play 100,S80
K261200,1,19,17.533333,Play 100,BS210
K261210,0,44,23.4,Play 100,BS210
K261220,0,26,47.666667,Play 100,S80
K261230,0,15,35.8,Play 100,BS210
K261240,1,17,40.366667,Play 100,S80
K261250,0,15,32.5,Play 100,S80
K261260,1,44,46.9,Play 100,BS210
K261270,0,29,52.633333,Play 100,BS210
K261280,1,38,36.266667,Play 100,BS210
K261290,0,25,9.966667,Play 100,S80
K261300,0,23,16.866667,Play 100,S80
K261320,1,52,55.6,Play 100,BS210
K261330,1,47,34.566667,Play 100,S80
K261340,0,14,46.8,Play 100,BS210
K261350,1,24,39.833333,Play 100,S80
K261360,1,20,10.966667,Play 100,BS210
K261370,1,63,15.066667,Play 100,S80
K261390,0,35,18.4,Play 100,BS210
K261400,0,45,20.366667,Play 100,BS210
K261410,1,35,35.2,Play 100,S80
K261420,0,27,57.533333,Play 100,S80
K261430,1,44,29.733333,Play 100,S80
K261440,0,58,32.533333,Play 100,S80
K261450,0,17,32.533333,Play 100,S80
K261460,1,24,10.266667,Play 100,S80
K261470,1,16,23,Play 100,S80
K261480,0,16,24.966667,Play 100,BS210
K261490,0,32,28.1,Play 100,BS210
K261500,1,23,14.933333,Play 100,S80
K261510,0,53,38.166667,Play 100,S80
K261520,0,31,49.333333,Play 100,BS210
K261530,0,25,47.666667,Play 100,BS210
K261540,1,40,39.7,Play 100,S80
K261560,1,39,40.9,Play 100,S80
K261570,0,31,45.766667,Play 100,S80
K261580,1,38,39.1,Play 100,S80
K261590,1,16,35.666667,Play 100,S80
K261600,1,56,39.333333,Play 100,S80
K261610,1,49,45.3,Play 100,BS210
K261620,1,20,41.733333,Play 100,S80
K261630,0,48,49.833333,Play 100,BS210
K261640,0,38,29.566667,Play 100,BS210
K261660,0,22,34.7,Play 100,S80
K261670,1,39,36,Play 100,S80
K261680,0,21,11.566667,Play 100,BS210
K261690,1,14,29.133333,Play 100,BS210
K261700,1,23,40.566667,Play 100,BS210
K261710,1,32,18.333333,Play 100,BS210
K261720,1,24,35,Play 100,S80
K261730,0,17,13.8,Play 100,S80
K261740,0,15,36.866667,Play 100,S80
K261750,0,20,39.366667,Play 100,BS210
K261760,0,38,30.433333,Play 100,BS210
K261770,0,53,15.433333,Play 100,BS210
K261780,1,14,54.533333,Play 100,S80
K261790,1,44,32.966667,Play 100,BS210
K261800,1,31,47,Play 100,S80
K261810,0,14,18.8,Play 100,S80
K261820,1,31,15.2,Play 100,BS210
K261830,1,23,14.866667,Play 100,BS210
K261840,0,18,41.5,Play 100,BS210
K261850,1,16,14.2,Play 100,BS210
K261860,1,20,20.266667,Play 100,S80
K261870,1,21,24.4,Play 100,S80
K261880,1,23,50.3,Play 100,S80
K261890,0,12,48.366667,Play 100,BS210
K261900,1,40,10.066667,Play 100,BS210
K261910,0,46,39.933333,Play 100,S80
K261920,0,22,12.433333,Play 100,BS210
K261930,0,50,14.633333,Play 100,S80
K261940,1,28,39.9,Play 100,BS210
K261950,0,35,12.666667,Play 100,S80
K261960,1,35,41.633333,Play 100,BS210
K261970,1,36,11.7,Play 100,BS210
K261980,1,56,31.2,Play 100,S80
K261990,1,27,49.233333,Play 100,S80
K262010,0,31,45.4,Play 100,S80
K262020,0,35,13.433333,Play 100,BS210
K262030,0,28,42.566667,Play 100,BS210
K262040,0,32,43.366667,Play 100,BS210
K262050,0,22,45.633333,Play 100,S80
K262060,0,22,15.933333,Play 100,S80
K262070,1,29,23.866667,Play 100,S80
K262080,1,24,33.033333,Play 100,BS210
K262090,0,39,19.833333,Play 100,S80
K262100,0,50,13.6,Play 100,BS210
K262110,0,45,16.466667,Play 100,BS210
K262120,0,29,34.266667,Play 100,BS210
K262130,1,17,40.3,Play 100,S80
K262140,0,25,17.133333,Play 100,BS210
K262150,1,61,53,Play 100,S80
K262170,0,18,20.6,Play 100,S80
K262180,1,46,54.533333,Play 100,S80
K262190,0,60,35,Play 100,BS210
K262200,1,34,24.733333,Play 100,S80
K262210,0,13,25.266667,Play 100,BS210
K262220,1,28,45.366667,Play 100,S80
K262230,0,28,53.9,Play 100,S80
K262240,1,29,32.666667,Play 100,BS210
K262250,0,46,50.766667,Play 100,S80
K262260,1,22,10.266667,Play 100,BS210
K262270,1,24,27.433333,Play 100,BS210
K262280,0,25,17.3,Play 100,BS210
K262290,1,17,29.066667,Play 100,BS210
K262300,0,58,38.933333,Play 100,BS210
K262310,0,30,13.566667,Play 100,S80
K262320,0,44,18.633333,Play 100,S80
K262330,0,45,48.5,Play 100,S80
K262340,0,45,25.566667,Play 100,S80
K262350,1,18,34.8,Play 100,S80
K262360,0,50,29.2,Play 100,BS210
K262370,1,49,50.7,Play 100,BS210
K262380,1,27,38.733333,Play 100,S80
K262390,0,41,31.733333,Play 100,BS210
K262400,0,37,27.066667,Play 100,S80
K262410,1,28,39.4,Play 100,BS210
K262430,1,28,39.4,Play 100,BS210
K262440,1,33,49.066667,Play 100,S80
K262450,0,24,33.133333,Play 100,BS210
K262470,1,42,30.066667,Play 100,BS210
K262480,1,68,47.766667,Play 100,BS210
K262490,1,27,54.4,Play 100,S80
K262500,1,16,46.633333,Play 100,S80
K262510,1,33,57,Play 100,S80
K262520,0,13,51.833333,Play 100,BS210
K262530,1,52,14.433333,Play 100,S80
K262540,1,24,45.966667,Play 100,BS210
K262550,0,18,49.466667,Play 100,BS210
K262560,0,35,50.7,Play 100,BS210
K262570,0,26,54.9,Play 100,S80
K262580,1,33,27.6,Play 100,BS210
K262590,1,31,49.366667,Play 100,BS210
K262600,0,28,40.666667,Play 100,S80
K262610,1,29,57.1,Play 100,S80
K262620,1,23,54.633333,Play 100,BS210
K262630,0,13,14.366667,Play 100,BS210
K262640,0,25,22.566667,Play 100,BS210
K262650,0,39,13.433333,Play 100,BS210
K262660,1,12,37.8,Play 100,BS210
K262670,0,28,13.966667,Play 100,BS210
K262680,1,46,20.5,Play 100,BS210
K262690,0,26,50.733333,Play 100,S80
K262700,1,17,15.033333,Play 100,S80
K262710,0,24,18.7,Play 100,S80
K262720,0,28,37.733333,Play 100,BS210
K262730,0,13,57.166667,Play 100,BS210
K262740,0,31,57.433333,Play 100,S80
K262750,0,55,55.1,Play 100,BS210
K262760,1,38,43.166667,Play 100,BS210
K262770,1,15,44.966667,Play 100,S80
K262780,0,14,11.533333,Play 100,BS210
K262790,0,14,34.166667,Play 100,BS210
K262800,1,13,45.2,Play 100,BS210
K262810,1,38,23.233333,Play 100,S80
K262820,0,15,25.033333,Play 100,S80
K262830,1,31,20.2,Play 100,S80
K262840,1,25,33.733333,Play 100,S80
K262850,0,38,36.633333,Play 100,S80
K262860,0,13,47.433333,Play 100,BS210
K262880,1,14,56.866667,Play 100,BS210
K262890,0,52,56.166667,Play 100,S80
K262900,1,12,50.733333,Play 100,S80
K262910,0,19,57.466667,Play 100,S80
K262920,1,23,42.133333,Play 100,BS210
K262930,1,33,31.233333,Play 100,S80
K262950,0,41,12.066667,Play 100,S80
K262960,0,19,19.633333,Play 100,BS210
K262970,1,51,25.866667,Play 100,BS210
K262980,1,52,33.366667,Play 100,S80
K262990,0,55,28,Play 100,S80
K263000,0,28,42.333333,Play 100,BS210
K263010,0,35,35.166667,Play 100,BS210
K263020,0,14,33.133333,Play 100,S80
K263030,1,24,44.566667,Play 100,S80
K263040,0,35,16.6,Play 100,S80
K263050,0,68,13.466667,Play 100,S80
K263060,1,33,35.066667,Play 100,S80
K263070,0,33,52.8,Play 100,BS210
K263080,1,27,51.3,Play 100,S80
K263090,1,14,45.466667,Play 100,BS210
K263100,1,33,24.5,Play 100,S80
K263110,1,25,14.566667,Play 100,S80
K263120,1,27,27.433333,Play 100,S80
K263130,1,20,22.366667,Play 100,BS210
K263140,1,54,27.733333,Play 100,BS210
K263150,0,25,17.933333,Play 100,BS210
K263160,1,30,42.466667,Play 100,S80
K263170,0,17,46.166667,Play 100,BS210
K263180,1,29,51.9,Play 100,BS210
K263190,0,20,11.666667,Play 100,S80
K263200,1,28,55.666667,Play 100,S80
K263210,0,48,35,Play 100,S80
K263230,1,17,21.933333,Play 100,S80
K263240,1,21,16.4,Play 100,BS210
K263250,1,21,17.033333,Play 100,BS210
K263270,1,55,13.4,Play 100,BS210
K263280,1,18,18.033333,Play 100,BS210
K263290,1,18,17,Play 100,S80
K263300,0,27,13.566667,Play 100,BS210
K263310,1,24,41.266667,Play 100,S80
K263320,1,61,37.033333,Play 100,S80
K263330,1,25,26.233333,Play 100,BS210
K263340,1,31,57.7,Play 100,S80
K263350,1,55,15.933333,Play 100,BS210
K263360,1,37,45.266667,Play 100,S80
K263370,1,31,19.4,Play 100,S80
K263380,0,42,57.4,Play 100,BS210
K263390,1,33,35.2,Play 100,S80
K263400,1,21,18.1,Play 100,BS210
K263410,0,37,53.666667,Play 100,BS210
K263420,1,40,52.9,Play 100,BS210
K263430,1,16,27.133333,Play 100,BS210
K263440,0,22,36.266667,Play 100,S80
K263450,1,18,57.9,Play 100,BS210
K263470,0,18,37.5,Play 100,S80
K263480,1,27,24.733333,Play 100,S80
K263490,0,43,32.7,Play 100,BS210
K263510,1,20,38.833333,Play 100,BS210
K263520,0,25,54.333333,Play 100,S80
K263530,0,16,31.4,Play 100,S80
K263540,0,41,23.233333,Play 100,BS210
K263550,1,27,55.333333,Play 100,BS210
K263560,0,14,53.833333,Play 100,S80
K263570,1,26,22.9,Play 100,S80
K263580,1,37,57.666667,Play 100,BS210
K263590,1,25,11.1,Play 100,BS210
K263610,1,14,25.133333,Play 100,BS210
K263620,0,17,57.3,Play 100,BS210
K263630,0,17,33.6,Play 100,S80
K263640,0,36,42.5,Play 100,BS210
K263650,0,28,24.666667,Play 100,BS210
K263660,0,19,45.6,Play 100,BS210
K263670,0,30,52.333333,Play 100,S80
K263690,0,16,27.133333,Play 100,BS210
K263700,0,36,28.266667,Play 100,BS210
K263710,1,44,29.1,Play 100,BS210
K263720,1,22,19.433333,Play 100,BS210
K263730,1,60,49.9,Play 100,S80
K263740,0,17,42.366667,Play 100,S80
K263750,1,44,14.566667,Play 100,BS210
K263770,1,19,38.233333,Play 100,S80
K263780,1,27,49.533333,Play 100,S80
K263790,1,31,19.566667,Play 100,BS210
K263800,1,24,24.2,Play 100,S80
K263810,1,52,55.733333,Play 100,BS210
K263820,1,19,28.2,Play 100,S80
K263830,1,37,10.2,Play 100,S80
K263840,0,34,22.366667,Play 100,BS210
K263850,1,30,36.166667,Play 100,S80
K263860,1,46,19,Play 100,BS210
K263870,1,29,25.033333,Play 100,BS210
K263880,1,47,16.1,Play 100,BS210
K263890,0,31,47.3,Play 100,BS210
K263900,1,46,19.7,Play 100,BS210
K263910,1,62,27.666667,Play 100,S80
K263920,0,27,34.666667,Play 100,BS210
K263930,0,27,50.966667,Play 100,BS210
K263940,1,41,17.166667,Play 100,S80
K263950,0,31,44.766667,Play 100,S80
K263960,0,37,42.533333,Play 100,S80
K263970,1,56,21.533333,Play 100,BS210
K263980,0,13,46.733333,Play 100,S80
K263990,1,34,18.2,Play 100,BS210
K264000,0,12,34.633333,Play 100,S80
K264010,0,15,26.466667,Play 100,S80
K264020,1,31,57.633333,Play 100,S80
K264030,0,32,22.9,Play 100,BS210
K264040,0,34,40.133333,Play 100,BS210
K264050,0,26,32.666667,Play 100,BS210
K264060,0,36,26.766667,Play 100,BS210
K264070,0,25,46.033333,Play 100,S80
K264080,0,33,25.3,Play 100,S80
K264090,0,24,56.533333,Play 100,S80
K264100,1,18,19.5,Play 100,BS210
K264110,0,25,39.633333,Play 100,BS210
K264120,1,44,52.033333,Play 100,BS210
K264130,0,44,15.4,Play 100,S80
K264140,0,20,19.5,Play 100,BS210
K264150,1,29,47.666667,Play 100,S80
K264160,0,18,15.466667,Play 100,BS210
K264170,0,57,19.6,Play 100,BS210
K264180,0,51,44.733333,Play 100,BS210
K264190,0,13,36.5,Play 100,S80
K264200,0,19,52.233333,Play 100,S80
K264210,1,68,12.866667,Play 100,BS210
K264220,1,38,23.466667,Play 100,S80
K264230,1,38,11.133333,Play 100,S80
K264240,1,27,9.933333,Play 100,S80
K264250,0,25,16.133333,Play 100,BS210
K264260,1,47,16.366667,Play 100,BS210
K264270,0,22,34.233333,Play 100,BS210
K264280,0,30,27.033333,Play 100,S80
K264290,1,44,31.5,Play 100,S80
K264300,0,12,56.166667,Play 100,S80
K264320,1,16,47.433333,Play 100,BS210
K264330,1,34,39.733333,Play 100,S80
K264340,0,20,43.433333,Play 100,BS210
K264350,1,29,52.1,Play 100,S80
K264360,0,36,27.133333,Play 100,S80
K264370,1,27,37.1,Play 100,S80
K264380,0,24,44.733333,Play 100,S80
K264390,0,37,32.7,Play 100,S80
K264400,0,29,22.966667,Play 100,BS210
K264410,0,35,38.066667,Play 100,S80
K264420,1,69,54.033333,Play 100,S80
K264430,1,36,25.5,Play 100,S80
K264440,0,22,56.6,Play 100,BS210
K264450,0,19,20.466667,Play 100,BS210
K264460,0,14,49.833333,Play 100,S80
K264470,1,16,9.733333,Play 100,BS210
K264480,1,35,33.833333,Play 100,BS210
K264490,1,34,14.5,Play 100,BS210
K264500,1,16,18.833333,Play 100,S80
K264510,1,40,26.533333,Play 100,S80
K264520,1,30,22.533333,Play 100,BS210
K264530,1,30,54.733333,Play 100,BS210
K264540,1,45,9.7,Play 100,BS210
K264550,1,25,51.866667,Play 100,S80
K264560,1,31,45.833333,Play 100,S80
K264570,1,21,27.533333,Play 100,BS210
K264580,0,34,54.1,Play 100,S80
K264590,1,15,31.233333,Play 100,S80
K264600,0,32,29.133333,Play 100,BS210
K264610,0,21,32.433333,Play 100,BS210
K264620,0,15,33.433333,Play 100,S80
K264630,1,17,51.6,Play 100,BS210
K264640,1,25,56.666667,Play 100,S80
K264660,1,14,44.333333,Play 100,BS210
K264670,1,32,38.033333,Play 100,S80
K264680,0,23,41.833333,Play 100,S80
K264690,0,23,16.1,Play 100,BS210
K264700,0,20,45.6,Play 100,BS210
K264710,0,30,51.633333,Play 100,BS210
K264720,1,13,14.833333,Play 100,BS210
K264730,1,21,29.5,Play 100,BS210
K264740,0,34,50.1,Play 100,BS210
K264750,1,24,14.066667,Play 100,S80
K264760,1,51,19.533333,Play 100,S80
K264770,1,31,11.233333,Play 100,S80
K264780,0,34,36.566667,Play 100,BS210
K264790,0,16,36.533333,Play 100,S80
K264800,1,28,32.433333,Play 100,BS210
K264810,0,29,28.2,Play 100,BS210
K264820,0,25,17.533333,Play 100,S80
K264830,1,17,52.6,Play 100,S80
K264840,1,46,32.966667,Play 100,S80
K264850,0,49,19.266667,Play 100,BS210
K264860,0,48,34.4,Play 100,S80
K264870,1,15,18.2,Play 100,S80
K264880,0,49,21.433333,Play 100,BS210
K264890,1,12,50.5,Play 100,S80
K264900,0,28,12.066667,Play 100,BS210
K264910,1,22,12.166667,Play 100,BS210
K264920,1,33,55.2,Play 100,BS210
K264930,1,32,31.633333,Play 100,S80
K264940,0,14,57.166667,Play 100,S80
K264950,1,43,37.833333,Play 100,S80
K264960,0,32,31.466667,Play 100,BS210
K264970,0,22,30.2,Play 100,S80
K264980,1,49,13.166667,Play 100,BS210
K264990,0,27,16.133333,Play 100,BS210
K265000,0,44,29.166667,Play 100,S80
K265010,0,23,41.9,Play 100,S80
K265020,0,16,23.6,Play 100,BS210
K265030,0,22,40.566667,Play 100,S80
K265040,0,32,14.866667,Play 100,BS210
K265050,0,27,43.766667,Play 100,BS210
K265060,1,15,38.833333,Play 100,BS210
K265070,0,27,44.5,Play 100,BS210
K265080,0,20,50.4,Play 100,S80
K265090,1,25,26.033333,Play 100,BS210
K265100,1,21,27.133333,Play 100,S80
K265110,0,25,13.366667,Play 100,S80
K265120,0,30,46.866667,Play 100,BS210
K265130,1,17,41.733333,Play 100,BS210
K265140,0,41,48.6,Play 100,S80
K265150,1,17,41.933333,Play 100,BS210
K265160,1,39,35.266667,Play 100,S80
K265170,0,22,58.2,Play 100,BS210
K265180,0,24,26.933333,Play 100,BS210
K265190,0,37,14.433333,Play 100,S80
K265200,0,35,24.933333,Play 100,S80
K265210,1,47,19.933333,Play 100,BS210
K265220,0,26,54.833333,Play 100,BS210
K265230,1,25,37.6,Play 100,S80
K265240,0,17,32.466667,Play 100,BS210
K265250,1,18,24.966667,Play 100,BS210
K265260,1,35,52.033333,Play 100,S80
K265270,0,39,39.9,Play 100,S80
K265280,0,50,38.033333,Play 100,S80
K265290,0,31,57.533333,Play 100,BS210
K265300,1,29,53.4,Play 100,S80
K265310,1,32,11,Play 100,S80
K265320,0,33,28.933333,Play 100,BS210
K265330,0,19,50.7,Play 100,S80
K265340,0,23,27.6,Play 100,S80
K265350,0,21,56.366667,Play 100,BS210
K265360,0,18,39.5,Play 100,BS210
K265370,0,23,49.8,Play 100,S80
K265380,0,34,25.166667,Play 100,S80
K265390,1,24,53.466667,Play 100,S80
K265410,0,15,48,Play 100,BS210
K265420,1,16,56.766667,Play 100,BS210
K265430,1,16,53.7,Play 100,BS210
K265440,0,38,25.966667,Play 100,S80
K265450,1,15,16.633333,Play 100,BS210
K265460,0,20,16.566667,Play 100,BS210
K265470,1,21,52.066667,Play 100,S80
K265490,0,37,50.566667,Play 100,S80
K265500,0,32,35,Play 100,BS210
K265510,1,21,25.233333,Play 100,BS210
K265520,0,44,18.533333,Play 100,S80
K265530,1,37,50.566667,Play 100,BS210
K265540,0,29,23.133333,Play 100,S80
K265550,0,32,58.133333,Play 100,S80
K265560,1,34,51.833333,Play 100,BS210
K265570,1,16,25.233333,Play 100,BS210
K265580,0,82,40.733333,Play 100,BS210
K265590,1,21,46.133333,Play 100,BS210
K265600,0,40,47.166667,Play 100,BS210
K265610,0,38,13.4,Play 100,BS210
K265620,1,40,25.766667,Play 100,BS210
K265630,0,14,24.833333,Play 100,BS210
K265640,0,56,41.766667,Play 100,S80
K265650,0,23,14.6,Play 100,BS210
K265660,0,34,38.1,Play 100,S80
K265670,0,28,56.2,Play 100,BS210
K265680,1,27,51.866667,Play 100,BS210
K265690,1,37,15.633333,Play 100,S80
K265700,1,34,28.833333,Play 100,S80
K265710,1,27,35.433333,Play 100,S80
K265720,1,25,20.266667,Play 100,S80
K265730,1,19,41.266667,Play 100,BS210
K265740,0,28,26.066667,Play 100,S80
K265750,0,31,34.266667,Play 100,BS210
K265760,0,28,37.266667,Play 100,BS210
K265770,1,18,9.666667,Play 100,BS210
K265780,0,23,19.166667,Play 100,BS210
K265790,1,16,32.366667,Play 100,S80
K265800,0,16,18.566667,Play 100,S80
K265810,1,36,46.566667,Play 100,BS210
K265820,1,17,21.266667,Play 100,BS210
K265830,0,36,16.033333,Play 100,S80
K265840,0,39,34.866667,Play 100,S80
K265850,1,30,10.2,Play 100,S80
K265860,0,29,28.566667,Play 100,BS210
K265870,0,32,41.6,Play 100,S80
K265880,1,26,44.133333,Play 100,BS210
K265890,0,19,58,Play 100,BS210
K265900,0,27,23.5,Play 100,S80
K265910,1,13,21.4,Play 100,S80
K265920,1,13,54.466667,Play 100,S80
K265930,0,24,14.2,Play 100,BS210
K265940,1,25,23.433333,Play 100,S80
K265950,0,35,28.133333,Play 100,S80
K265960,1,18,15.933333,Play 100,S80
K265970,0,38,41.1,Play 100,BS210
K265980,1,13,27.333333,Play 100,S80
K265990,0,23,56.966667,Play 100,S80
K266000,1,36,28.233333,Play 100,S80
K266010,1,18,19.7,Play 100,BS210
K266020,0,13,16.333333,Play 100,BS210
K266030,0,17,23.466667,Play 100,BS210
K266040,1,29,49.066667,Play 100,BS210
K266050,1,34,13.566667,Play 100,BS210
K266060,1,13,17.3,Play 100,BS210
K266070,0,32,50.266667,Play 100,BS210
K266080,0,14,23.4,Play 100,BS210
K266090,1,24,50.366667,Play 100,S80
K266110,1,18,53.4,Play 100,S80
K266120,0,26,20.033333,Play 100,BS210
K266130,1,49,25.766667,Play 100,BS210
K266140,0,16,37.833333,Play 100,S80
K266150,1,16,25.433333,Play 100,BS210
K266160,1,30,31.2,Play 100,BS210
K266170,1,19,12,Play 100,S80
K266180,1,38,45.166667,Play 100,S80
K266190,0,52,35.133333,Play 100,S80
K266200,0,30,51.066667,Play 100,S80
K266210,0,20,41.9,Play 100,BS210
K266220,0,22,36.666667,Play 100,BS210
K266230,1,40,47.033333,Play 100,S80
K266240,0,17,40.266667,Play 100,S80
K266250,1,21,12.033333,Play 100,BS210
K266260,1,32,55.633333,Play 100,BS210
K266270,1,32,23.4,Play 100,BS210
K266280,0,38,29.433333,Play 100,BS210
K266290,1,21,26.666667,Play 100,BS210
K266300,1,52,35.733333,Play 100,S80
K266310,1,53,12.9,Play 100,BS210
K266320,0,58,26.7,Play 100,S80
K266330,0,28,42.433333,Play 100,BS210
K266340,1,21,38.166667,Play 100,BS210
K266350,0,31,48.333333,Play 100,S80
K266360,0,38,35.866667,Play 100,S80
K266370,0,22,35.833333,Play 100,BS210
K266380,1,37,58.166667,Play 100,S80
K266390,0,30,46.633333,Play 100,S80
K266400,1,13,16.633333,Play 100,BS210
K266410,1,57,39.633333,Play 100,BS210
K266420,0,64,30.166667,Play 100,S80
K266430,1,42,49,Play 100,BS210
K266440,1,43,55.4,Play 100,BS210
K266450,0,31,35.366667,Play 100,BS210
K266460,0,26,57,Play 100,BS210
K266470,0,24,27.333333,Play 100,BS210
K266480,1,34,13.966667,Play 100,BS210
K266490,1,33,49.433333,Play 100,S80
K266500,0,39,30.133333,Play 100,BS210
K266510,1,14,23.533333,Play 100,BS210
K266520,1,40,30.166667,Play 100,BS210
K266530,1,20,24.033333,Play 100,S80
K266540,1,24,52.533333,Play 100,BS210
K266550,0,23,33.8,Play 100,BS210
K266560,0,35,50.9,Play 100,S80
K266570,0,47,38.066667,Play 100,S80
K266580,1,29,20.333333,Play 100,S80
K266590,0,30,40.133333,Play 100,BS210
K266600,1,20,34.266667,Play 100,S80
K266610,1,24,46.266667,Play 100,BS210
K266620,1,58,55.566667,Play 100,BS210
K266630,0,15,10.3,Play 100,S80
K266640,0,30,17.266667,Play 100,BS210
K266650,0,49,12.2,Play 100,S80
K266660,1,30,33.666667,Play 100,S80
K266670,1,56,48.466667,Play 100,BS210
K266680,1,29,32.8,Play 100,S80
K266690,0,31,24.9,Play 100,S80
K266700,0,12,16.633333,Play 100,S80
K266710,1,27,57.433333,Play 100,S80
K266720,1,25,18.233333,Play 100,BS210
K266730,1,38,16.3,Play 100,S80
K266740,1,26,14.933333,Play 100,S80
K266750,1,13,10.833333,Play 100,S80
K266760,1,24,57.533333,Play 100,S80
K266770,1,35,28.566667,Play 100,S80
K266780,0,30,49.6,Play 100,S80
K266790,1,25,30.6,Play 100,BS210
K266800,0,16,57.433333,Play 100,BS210
K266810,0,48,43.7,Play 100,BS210
K266820,1,26,46.333333,Play 100,BS210
K266830,0,12,14.266667,Play 100,S80
K266840,1,18,14.2,Play 100,BS210
K266850,1,28,17.666667,Play 100,BS210
K266860,1,53,25.766667,Play 100,S80
K266870,0,16,57.666667,Play 100,S80
K266880,0,27,26.6,Play 100,S80
K266890,1,21,45.166667,Play 100,BS210
K266900,0,18,23.333333,Play 100,BS210
K266910,0,49,11.166667,Play 100,S80
K266920,1,36,17.266667,Play 100,BS210
K266930,1,30,17.466667,Play 100,S80
K266940,1,16,19.266667,Play 100,BS210
K266950,1,40,35.566667,Play 100,BS210
K266960,0,15,52.1,Play 100,S80
K266970,0,23,15,Play 100,BS210
K266990,0,13,49.566667,Play 100,S80
K267000,1,26,42.833333,Play 100,S80
K267010,1,46,27.1,Play 100,BS210
K267020,1,20,46.566667,Play 100,S80
K267030,1,17,12.9,Play 100,BS210
K267040,1,38,34.8,Play 100,BS210
K267050,1,15,37.9,Play 100,BS210
K267060,0,42,55.066667,Play 100,S80
K267070,1,16,33.666667,Play 100,BS210
K267080,1,31,27.166667,Play 100,BS210
K267090,1,18,16.066667,Play 100,S80
K267110,0,37,52.7,Play 100,S80
K267120,1,25,31.966667,Play 100,S80
K267130,0,26,11.533333,Play 100,S80
K267140,1,25,41.966667,Play 100,BS210
K267150,0,24,44.8,Play 100,S80
K267160,0,31,55.066667,Play 100,BS210
K267170,0,48,52.233333,Play 100,BS210
K267180,1,49,12.8,Play 100,BS210
K267200,1,40,10.933333,Play 100,BS210
K267210,0,44,57.8,Play 100,S80
K267220,1,31,10.966667,Play 100,BS210
K267230,0,15,49.266667,Play 100,BS210
K267240,0,41,51.566667,Play 100,BS210
K267250,1,15,43.9,Play 100,S80
K267260,1,37,43.2,Play 100,S80
K267270,1,37,26.666667,Play 100,S80
K267280,1,13,28.8,Play 100,S80
K267290,1,28,40.7,Play 100,BS210
K267300,0,28,17,Play 100,S80
K267310,1,57,43.133333,Play 100,BS210
K267320,0,35,12.466667,Play 100,BS210
K267330,0,57,54.466667,Play 100,BS210
K267340,1,22,29.566667,Play 100,S80
K267350,1,31,26.766667,Play 100,BS210
K267360,0,15,21.033333,Play 100,BS210
K267370,0,19,51.266667,Play 100,S80
K267380,0,26,44.633333,Play 100,S80
K267400,1,25,45.133333,Play 100,S80
K267410,0,30,54.7,Play 100,BS210
K267420,0,46,26.5,Play 100,S80
K267440,0,39,50.766667,Play 100,BS210
K267450,0,32,22.033333,Play 100,S80
K267460,0,21,22.3,Play 100,BS210
K267470,1,34,28.666667,Play 100,BS210
K267480,1,18,27.666667,Play 100,S80
K267490,0,42,18.933333,Play 100,S80
K267500,0,32,16.966667,Play 100,BS210
K267510,0,34,36.333333,Play 100,BS210
K267520,1,28,33.366667,Play 100,S80
K267530,0,37,19.7,Play 100,BS210
K267540,1,38,54.833333,Play 100,BS210
K267550,0,24,48.166667,Play 100,S80
K267560,0,44,53.766667,Play 100,S80
K267570,1,29,50.833333,Play 100,BS210
K267580,1,18,54.833333,Play 100,BS210
K267590,0,43,24.933333,Play 100,S80
K267600,1,30,54.933333,Play 100,BS210
K267610,0,21,40.766667,Play 100,S80
K267620,1,22,17.333333,Play 100,BS210
K267630,0,15,50.966667,Play 100,S80
K267640,0,30,47.033333,Play 100,S80
K267650,1,32,51,Play 100,BS210
K267660,0,19,53.566667,Play 100,S80
K267670,1,25,28.4,Play 100,BS210
